category,filename,image_path,roi_id,x1,y1,x2,y2,width,height,area
OutdoorNatural,045.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/045.jpg,ROI_01,890,440,1072,615,182,175,31850
OutdoorNatural,045.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/045.jpg,ROI_02,1230,932,1331,1042,101,110,11110
OutdoorNatural,047.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/047.jpg,ROI_00,699,337,1043,664,344,327,112488
OutdoorNatural,047.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/047.jpg,ROI_01,1175,520,1306,613,131,93,12183
OutdoorNatural,049.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/049.jpg,ROI_00,784,414,1157,771,373,357,133161
OutdoorNatural,051.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/051.jpg,ROI_00,830,218,1133,720,303,502,152106
OutdoorNatural,053.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/053.jpg,ROI_00,875,367,1110,758,235,391,91885
OutdoorNatural,055.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/055.jpg,ROI_00,777,312,1152,631,375,319,119625
OutdoorNatural,057.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/057.jpg,ROI_00,872,426,1137,666,265,240,63600
OutdoorNatural,057.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/057.jpg,ROI_01,1376,450,1589,682,213,232,49416
OutdoorNatural,057.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/057.jpg,ROI_02,496,490,757,658,261,168,43848
OutdoorNatural,059.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/059.jpg,ROI_00,1168,249,1270,372,102,123,12546
OutdoorNatural,059.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/059.jpg,ROI_01,901,360,1136,650,235,290,68150
OutdoorNatural,061.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/061.jpg,ROI_00,565,302,793,566,228,264,60192
OutdoorNatural,061.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/061.jpg,ROI_01,848,417,1140,632,292,215,62780
OutdoorNatural,061.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/061.jpg,ROI_02,1172,512,1379,749,207,237,49059
OutdoorNatural,063.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/063.jpg,ROI_00,727,391,1114,819,387,428,165636
OutdoorNatural,065.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/065.jpg,ROI_00,853,400,1194,818,341,418,142538
OutdoorNatural,065.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/065.jpg,ROI_01,539,605,685,721,146,116,16936
OutdoorNatural,067.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/067.jpg,ROI_00,1362,242,1613,441,251,199,49949
OutdoorNatural,067.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/067.jpg,ROI_01,653,385,1112,643,459,258,118422
OutdoorNatural,069.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/069.jpg,ROI_00,693,350,1146,780,453,430,194790
OutdoorNatural,071.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/071.jpg,ROI_00,847,313,1145,768,298,455,135590
OutdoorNatural,073.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/073.jpg,ROI_00,828,352,1176,640,348,288,100224
OutdoorNatural,075.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/075.jpg,ROI_00,833,367,1151,754,318,387,123066
OutdoorNatural,077.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/077.jpg,ROI_00,779,385,1129,777,350,392,137200
OutdoorNatural,079.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/079.jpg,ROI_00,1174,293,1412,487,238,194,46172
OutdoorNatural,079.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/079.jpg,ROI_01,713,387,1067,625,354,238,84252
OutdoorNatural,079.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/079.jpg,ROI_02,423,487,598,627,175,140,24500
OutdoorNatural,081.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/081.jpg,ROI_00,867,430,1324,782,457,352,160864
OutdoorNatural,083.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/083.jpg,ROI_00,479,433,585,525,106,92,9752
OutdoorNatural,083.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/083.jpg,ROI_01,840,407,1152,663,312,256,79872
OutdoorNatural,085.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/085.jpg,ROI_00,753,413,1092,682,339,269,91191
OutdoorNatural,087.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/087.jpg,ROI_00,594,352,765,530,171,178,30438
OutdoorNatural,087.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/087.jpg,ROI_01,781,337,1283,628,502,291,146082
OutdoorNatural,089.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/089.jpg,ROI_00,1164,263,1390,523,226,260,58760
OutdoorNatural,089.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/089.jpg,ROI_01,822,346,1111,640,289,294,84966
OutdoorNatural,091.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/091.jpg,ROI_00,832,336,1270,706,438,370,162060
OutdoorNatural,091.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/091.jpg,ROI_01,1433,735,1539,813,106,78,8268
OutdoorNatural,093.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/093.jpg,ROI_00,567,200,740,334,173,134,23182
OutdoorNatural,093.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/093.jpg,ROI_01,845,273,1104,638,259,365,94535
OutdoorNatural,095.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/095.jpg,ROI_00,728,331,1178,781,450,450,202500
OutdoorNatural,097.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/097.jpg,ROI_00,774,287,1300,721,526,434,228284
OutdoorNatural,099.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/099.jpg,ROI_00,786,376,1125,661,339,285,96615
OutdoorNatural,101.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/101.jpg,ROI_00,640,213,1109,625,469,412,193228
OutdoorNatural,101.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/101.jpg,ROI_01,713,1046,788,1079,75,33,2475
OutdoorNatural,103.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/103.jpg,ROI_00,785,370,1171,653,386,283,109238
OutdoorNatural,105.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/105.jpg,ROI_00,869,244,1322,578,453,334,151302
OutdoorNatural,107.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/107.jpg,ROI_00,856,361,1111,643,255,282,71910
OutdoorNatural,109.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/109.jpg,ROI_00,833,395,1213,694,380,299,113620
OutdoorNatural,109.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/109.jpg,ROI_01,777,959,888,1012,111,53,5883
OutdoorNatural,111.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/111.jpg,ROI_00,773,403,1106,777,333,374,124542
OutdoorNatural,113.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/113.jpg,ROI_00,779,254,1135,789,356,535,190460
OutdoorNatural,115.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/115.jpg,ROI_00,1090,337,1283,495,193,158,30494
OutdoorNatural,115.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/115.jpg,ROI_01,773,386,1078,668,305,282,86010
OutdoorNatural,115.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/115.jpg,ROI_02,535,511,673,624,138,113,15594
OutdoorNatural,117.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/117.jpg,ROI_00,849,447,1150,968,301,521,156821
OutdoorNatural,119.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/119.jpg,ROI_00,861,322,1154,675,293,353,103429
OutdoorNatural,121.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/121.jpg,ROI_00,1169,427,1313,545,144,118,16992
OutdoorNatural,121.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/121.jpg,ROI_01,686,423,1140,701,454,278,126212
OutdoorNatural,123.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/123.jpg,ROI_00,812,237,1267,720,455,483,219765
OutdoorNatural,125.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/125.jpg,ROI_00,643,338,1043,635,400,297,118800
OutdoorNatural,127.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/127.jpg,ROI_00,739,346,1133,675,394,329,129626
OutdoorNatural,129.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/129.jpg,ROI_00,815,406,1100,648,285,242,68970
OutdoorNatural,129.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/129.jpg,ROI_01,991,799,1090,879,99,80,7920
OutdoorNatural,131.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/131.jpg,ROI_00,829,381,1179,695,350,314,109900
OutdoorNatural,133.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/133.jpg,ROI_00,813,368,1121,769,308,401,123508
OutdoorNatural,135.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/135.jpg,ROI_00,766,336,1140,629,374,293,109582
OutdoorNatural,137.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/137.jpg,ROI_00,826,419,1145,683,319,264,84216
OutdoorNatural,139.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/139.jpg,ROI_00,854,361,1140,761,286,400,114400
OutdoorNatural,141.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/141.jpg,ROI_00,812,235,1145,673,333,438,145854
OutdoorNatural,143.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/143.jpg,ROI_00,764,443,1143,755,379,312,118248
OutdoorNatural,145.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/145.jpg,ROI_00,810,412,1183,750,373,338,126074
OutdoorNatural,147.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/147.jpg,ROI_00,1156,374,1293,498,137,124,16988
OutdoorNatural,147.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/147.jpg,ROI_01,704,437,1058,654,354,217,76818
OutdoorNatural,149.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/149.jpg,ROI_00,836,475,1114,784,278,309,85902
OutdoorNatural,151.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/151.jpg,ROI_00,760,417,851,496,91,79,7189
OutdoorNatural,151.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/151.jpg,ROI_01,874,331,1101,644,227,313,71051
OutdoorNatural,153.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/153.jpg,ROI_00,885,366,1107,631,222,265,58830
OutdoorNatural,155.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/155.jpg,ROI_00,657,331,1196,668,539,337,181643
OutdoorNatural,157.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/157.jpg,ROI_00,819,388,1128,682,309,294,90846
OutdoorNatural,159.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/159.jpg,ROI_00,1037,290,1097,389,60,99,5940
OutdoorNatural,159.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/159.jpg,ROI_01,875,420,1086,699,211,279,58869
OutdoorNatural,159.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/159.jpg,ROI_02,812,867,1057,1076,245,209,51205
OutdoorNatural,161.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/161.jpg,ROI_00,815,416,1119,641,304,225,68400
OutdoorNatural,163.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/163.jpg,ROI_00,739,344,1053,718,314,374,117436
OutdoorNatural,165.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/165.jpg,ROI_00,1172,273,1362,413,190,140,26600
OutdoorNatural,165.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/165.jpg,ROI_01,858,398,1121,686,263,288,75744
OutdoorNatural,167.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/167.jpg,ROI_00,813,415,1097,712,284,297,84348
OutdoorNatural,169.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/169.jpg,ROI_00,833,177,1067,635,234,458,107172
OutdoorNatural,169.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/169.jpg,ROI_01,980,781,1059,867,79,86,6794
OutdoorNatural,171.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/171.jpg,ROI_00,863,387,1171,662,308,275,84700
OutdoorNatural,173.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/173.jpg,ROI_00,716,515,815,627,99,112,11088
OutdoorNatural,173.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/173.jpg,ROI_01,877,457,1179,686,302,229,69158
OutdoorNatural,173.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/173.jpg,ROI_02,1224,677,1339,778,115,101,11615
OutdoorNatural,175.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/175.jpg,ROI_00,807,399,1181,687,374,288,107712
OutdoorNatural,177.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/177.jpg,ROI_00,850,437,1094,660,244,223,54412
OutdoorNatural,177.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/177.jpg,ROI_01,1306,537,1479,656,173,119,20587
OutdoorNatural,177.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/177.jpg,ROI_02,1141,677,1335,838,194,161,31234
OutdoorNatural,179.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/179.jpg,ROI_00,1293,381,1517,587,224,206,46144
OutdoorNatural,179.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/179.jpg,ROI_01,391,333,1075,644,684,311,212724
OutdoorNatural,181.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/181.jpg,ROI_00,1527,412,1636,515,109,103,11227
OutdoorNatural,181.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/181.jpg,ROI_01,866,424,1021,629,155,205,31775
OutdoorNatural,181.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/181.jpg,ROI_02,550,514,833,811,283,297,84051
OutdoorNatural,181.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/181.jpg,ROI_03,751,919,882,1030,131,111,14541
OutdoorNatural,183.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/183.jpg,ROI_00,560,196,762,534,202,338,68276
OutdoorNatural,183.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/183.jpg,ROI_01,883,460,1077,637,194,177,34338
OutdoorNatural,183.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/183.jpg,ROI_02,723,967,830,1023,107,56,5992
OutdoorNatural,185.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/185.jpg,ROI_00,518,281,1026,638,508,357,181356
OutdoorNatural,185.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/185.jpg,ROI_01,1043,432,1145,510,102,78,7956
OutdoorNatural,187.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/187.jpg,ROI_00,804,448,1075,754,271,306,82926
OutdoorNatural,187.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/187.jpg,ROI_01,1006,759,1103,848,97,89,8633
OutdoorNatural,187.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/187.jpg,ROI_02,699,911,827,1018,128,107,13696
OutdoorNatural,189.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/189.jpg,ROI_00,868,431,1268,688,400,257,102800
OutdoorNatural,189.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/189.jpg,ROI_01,765,991,852,1022,87,31,2697
OutdoorNatural,191.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/191.jpg,ROI_00,736,364,1136,702,400,338,135200
OutdoorNatural,193.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/193.jpg,ROI_00,620,339,1383,741,763,402,306726
OutdoorNatural,195.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/195.jpg,ROI_00,679,311,767,445,88,134,11792
OutdoorNatural,195.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/195.jpg,ROI_01,852,315,1093,698,241,383,92303
OutdoorNatural,197.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/197.jpg,ROI_00,1487,247,1771,459,284,212,60208
OutdoorNatural,197.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/197.jpg,ROI_01,269,312,385,413,116,101,11716
OutdoorNatural,197.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/197.jpg,ROI_02,716,234,1056,593,340,359,122060
OutdoorNatural,199.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/199.jpg,ROI_00,883,468,1299,795,416,327,136032
OutdoorNatural,199.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/199.jpg,ROI_01,1346,808,1483,953,137,145,19865
Social,001.jpg,data/CAT2000/trainSet/Stimuli/Social/001.jpg,ROI_00,1293,280,1426,468,133,188,25004
Social,001.jpg,data/CAT2000/trainSet/Stimuli/Social/001.jpg,ROI_01,568,344,1204,761,636,417,265212
Social,001.jpg,data/CAT2000/trainSet/Stimuli/Social/001.jpg,ROI_02,1527,911,1631,1001,104,90,9360
Social,003.jpg,data/CAT2000/trainSet/Stimuli/Social/003.jpg,ROI_00,789,182,1062,437,273,255,69615
Social,003.jpg,data/CAT2000/trainSet/Stimuli/Social/003.jpg,ROI_01,1096,222,1299,426,203,204,41412
Social,003.jpg,data/CAT2000/trainSet/Stimuli/Social/003.jpg,ROI_02,886,453,1049,623,163,170,27710
Social,005.jpg,data/CAT2000/trainSet/Stimuli/Social/005.jpg,ROI_00,877,142,1232,645,355,503,178565
Social,007.jpg,data/CAT2000/trainSet/Stimuli/Social/007.jpg,ROI_00,1404,455,1587,683,183,228,41724
Social,007.jpg,data/CAT2000/trainSet/Stimuli/Social/007.jpg,ROI_01,787,483,1336,873,549,390,214110
Social,007.jpg,data/CAT2000/trainSet/Stimuli/Social/007.jpg,ROI_02,571,628,680,729,109,101,11009
Social,009.jpg,data/CAT2000/trainSet/Stimuli/Social/009.jpg,ROI_00,1072,229,1247,326,175,97,16975
Social,009.jpg,data/CAT2000/trainSet/Stimuli/Social/009.jpg,ROI_01,489,344,1084,671,595,327,194565
Social,009.jpg,data/CAT2000/trainSet/Stimuli/Social/009.jpg,ROI_02,1228,356,1422,557,194,201,38994
Social,011.jpg,data/CAT2000/trainSet/Stimuli/Social/011.jpg,ROI_00,1167,403,1261,525,94,122,11468
Social,011.jpg,data/CAT2000/trainSet/Stimuli/Social/011.jpg,ROI_01,647,347,1166,756,519,409,212271
Social,013.jpg,data/CAT2000/trainSet/Stimuli/Social/013.jpg,ROI_00,755,147,1019,337,264,190,50160
Social,013.jpg,data/CAT2000/trainSet/Stimuli/Social/013.jpg,ROI_01,454,143,650,349,196,206,40376
Social,013.jpg,data/CAT2000/trainSet/Stimuli/Social/013.jpg,ROI_02,1159,314,1354,485,195,171,33345
Social,013.jpg,data/CAT2000/trainSet/Stimuli/Social/013.jpg,ROI_03,829,414,1030,595,201,181,36381
Social,015.jpg,data/CAT2000/trainSet/Stimuli/Social/015.jpg,ROI_00,1414,195,1572,372,158,177,27966
Social,015.jpg,data/CAT2000/trainSet/Stimuli/Social/015.jpg,ROI_01,829,272,1088,603,259,331,85729
Social,015.jpg,data/CAT2000/trainSet/Stimuli/Social/015.jpg,ROI_02,312,496,563,659,251,163,40913
Social,017.jpg,data/CAT2000/trainSet/Stimuli/Social/017.jpg,ROI_00,724,286,1239,731,515,445,229175
Social,019.jpg,data/CAT2000/trainSet/Stimuli/Social/019.jpg,ROI_00,1099,234,1262,343,163,109,17767
Social,019.jpg,data/CAT2000/trainSet/Stimuli/Social/019.jpg,ROI_01,680,197,1087,681,407,484,196988
Social,019.jpg,data/CAT2000/trainSet/Stimuli/Social/019.jpg,ROI_02,1469,511,1637,641,168,130,21840
Social,021.jpg,data/CAT2000/trainSet/Stimuli/Social/021.jpg,ROI_00,841,126,1231,611,390,485,189150
Social,021.jpg,data/CAT2000/trainSet/Stimuli/Social/021.jpg,ROI_01,1266,287,1400,518,134,231,30954
Social,021.jpg,data/CAT2000/trainSet/Stimuli/Social/021.jpg,ROI_02,752,478,839,601,87,123,10701
Social,021.jpg,data/CAT2000/trainSet/Stimuli/Social/021.jpg,ROI_03,776,612,865,671,89,59,5251
Social,023.jpg,data/CAT2000/trainSet/Stimuli/Social/023.jpg,ROI_00,708,102,1361,651,653,549,358497
Social,023.jpg,data/CAT2000/trainSet/Stimuli/Social/023.jpg,ROI_01,435,282,691,440,256,158,40448
Social,023.jpg,data/CAT2000/trainSet/Stimuli/Social/023.jpg,ROI_02,767,722,877,851,110,129,14190
Social,025.jpg,data/CAT2000/trainSet/Stimuli/Social/025.jpg,ROI_00,819,39,1001,134,182,95,17290
Social,025.jpg,data/CAT2000/trainSet/Stimuli/Social/025.jpg,ROI_01,1237,30,1463,289,226,259,58534
Social,025.jpg,data/CAT2000/trainSet/Stimuli/Social/025.jpg,ROI_02,863,388,1093,658,230,270,62100
Social,027.jpg,data/CAT2000/trainSet/Stimuli/Social/027.jpg,ROI_00,762,136,1073,639,311,503,156433
Social,027.jpg,data/CAT2000/trainSet/Stimuli/Social/027.jpg,ROI_01,739,721,894,957,155,236,36580
Social,029.jpg,data/CAT2000/trainSet/Stimuli/Social/029.jpg,ROI_00,508,180,643,352,135,172,23220
Social,029.jpg,data/CAT2000/trainSet/Stimuli/Social/029.jpg,ROI_01,1390,261,1521,456,131,195,25545
Social,029.jpg,data/CAT2000/trainSet/Stimuli/Social/029.jpg,ROI_02,1078,313,1196,452,118,139,16402
Social,029.jpg,data/CAT2000/trainSet/Stimuli/Social/029.jpg,ROI_03,769,411,1076,772,307,361,110827
Social,029.jpg,data/CAT2000/trainSet/Stimuli/Social/029.jpg,ROI_04,1429,922,1542,1015,113,93,10509
Social,031.jpg,data/CAT2000/trainSet/Stimuli/Social/031.jpg,ROI_00,1124,194,1257,328,133,134,17822
Social,031.jpg,data/CAT2000/trainSet/Stimuli/Social/031.jpg,ROI_01,851,199,1078,396,227,197,44719
Social,031.jpg,data/CAT2000/trainSet/Stimuli/Social/031.jpg,ROI_02,596,217,776,464,180,247,44460
Social,031.jpg,data/CAT2000/trainSet/Stimuli/Social/031.jpg,ROI_03,668,458,1052,798,384,340,130560
Social,033.jpg,data/CAT2000/trainSet/Stimuli/Social/033.jpg,ROI_00,1242,92,1545,291,303,199,60297
Social,033.jpg,data/CAT2000/trainSet/Stimuli/Social/033.jpg,ROI_01,849,88,1037,347,188,259,48692
Social,033.jpg,data/CAT2000/trainSet/Stimuli/Social/033.jpg,ROI_02,726,175,823,288,97,113,10961
Social,033.jpg,data/CAT2000/trainSet/Stimuli/Social/033.jpg,ROI_03,823,421,1084,673,261,252,65772
Social,035.jpg,data/CAT2000/trainSet/Stimuli/Social/035.jpg,ROI_00,1330,358,1452,510,122,152,18544
Social,035.jpg,data/CAT2000/trainSet/Stimuli/Social/035.jpg,ROI_01,665,403,1072,652,407,249,101343
Social,035.jpg,data/CAT2000/trainSet/Stimuli/Social/035.jpg,ROI_02,786,806,945,1001,159,195,31005
Social,037.jpg,data/CAT2000/trainSet/Stimuli/Social/037.jpg,ROI_00,582,253,702,425,120,172,20640
Social,037.jpg,data/CAT2000/trainSet/Stimuli/Social/037.jpg,ROI_01,1086,261,1276,496,190,235,44650
Social,037.jpg,data/CAT2000/trainSet/Stimuli/Social/037.jpg,ROI_02,1351,352,1466,518,115,166,19090
Social,037.jpg,data/CAT2000/trainSet/Stimuli/Social/037.jpg,ROI_03,788,348,1059,621,271,273,73983
Social,039.jpg,data/CAT2000/trainSet/Stimuli/Social/039.jpg,ROI_00,345,172,553,382,208,210,43680
Social,039.jpg,data/CAT2000/trainSet/Stimuli/Social/039.jpg,ROI_01,1186,353,1305,454,119,101,12019
Social,039.jpg,data/CAT2000/trainSet/Stimuli/Social/039.jpg,ROI_02,890,395,1154,601,264,206,54384
Social,039.jpg,data/CAT2000/trainSet/Stimuli/Social/039.jpg,ROI_03,1454,628,1546,764,92,136,12512
Social,041.jpg,data/CAT2000/trainSet/Stimuli/Social/041.jpg,ROI_00,163,150,405,391,242,241,58322
Social,041.jpg,data/CAT2000/trainSet/Stimuli/Social/041.jpg,ROI_01,1579,223,1683,388,104,165,17160
Social,041.jpg,data/CAT2000/trainSet/Stimuli/Social/041.jpg,ROI_02,1163,267,1373,415,210,148,31080
Social,041.jpg,data/CAT2000/trainSet/Stimuli/Social/041.jpg,ROI_03,703,251,1086,593,383,342,130986
Social,043.jpg,data/CAT2000/trainSet/Stimuli/Social/043.jpg,ROI_00,728,345,1200,681,472,336,158592
Social,045.jpg,data/CAT2000/trainSet/Stimuli/Social/045.jpg,ROI_00,348,37,414,150,66,113,7458
Social,045.jpg,data/CAT2000/trainSet/Stimuli/Social/045.jpg,ROI_01,1171,117,1287,341,116,224,25984
Social,045.jpg,data/CAT2000/trainSet/Stimuli/Social/045.jpg,ROI_02,508,296,655,424,147,128,18816
Social,045.jpg,data/CAT2000/trainSet/Stimuli/Social/045.jpg,ROI_03,896,238,1153,627,257,389,99973
Social,047.jpg,data/CAT2000/trainSet/Stimuli/Social/047.jpg,ROI_00,831,423,1226,624,395,201,79395
Social,047.jpg,data/CAT2000/trainSet/Stimuli/Social/047.jpg,ROI_01,309,430,752,662,443,232,102776
Social,049.jpg,data/CAT2000/trainSet/Stimuli/Social/049.jpg,ROI_00,885,442,1114,707,229,265,60685
Social,049.jpg,data/CAT2000/trainSet/Stimuli/Social/049.jpg,ROI_01,1342,590,1486,674,144,84,12096
Social,049.jpg,data/CAT2000/trainSet/Stimuli/Social/049.jpg,ROI_02,1144,569,1315,743,171,174,29754
Social,051.jpg,data/CAT2000/trainSet/Stimuli/Social/051.jpg,ROI_00,1177,284,1391,436,214,152,32528
Social,051.jpg,data/CAT2000/trainSet/Stimuli/Social/051.jpg,ROI_01,428,320,626,493,198,173,34254
Social,051.jpg,data/CAT2000/trainSet/Stimuli/Social/051.jpg,ROI_02,699,272,1090,616,391,344,134504
Social,053.jpg,data/CAT2000/trainSet/Stimuli/Social/053.jpg,ROI_00,270,375,584,590,314,215,67510
Social,053.jpg,data/CAT2000/trainSet/Stimuli/Social/053.jpg,ROI_01,1470,470,1668,606,198,136,26928
Social,053.jpg,data/CAT2000/trainSet/Stimuli/Social/053.jpg,ROI_02,845,393,1245,733,400,340,136000
Social,055.jpg,data/CAT2000/trainSet/Stimuli/Social/055.jpg,ROI_00,779,446,1089,740,310,294,91140
Social,055.jpg,data/CAT2000/trainSet/Stimuli/Social/055.jpg,ROI_01,1090,494,1395,768,305,274,83570
Social,055.jpg,data/CAT2000/trainSet/Stimuli/Social/055.jpg,ROI_02,630,618,764,719,134,101,13534
Social,057.jpg,data/CAT2000/trainSet/Stimuli/Social/057.jpg,ROI_00,670,309,822,433,152,124,18848
Social,057.jpg,data/CAT2000/trainSet/Stimuli/Social/057.jpg,ROI_01,847,166,1272,764,425,598,254150
